 
Objective function 96.67175
 
/
'R367 '   520.28266
'R368 '     0.00000
'R369 '     0.00000
'R370 '     0.00000
'R371 '     0.00000
'R372 '     0.00000
'R373 '     0.00000
'R374 '     0.00000
'R375 '     0.00000
'R376 '     0.00000
'R377 '     0.00000
'R378 '     0.00000
'R379 '     0.00000
'R380 '     0.00000
'R381 '     0.00000
'R382 '     0.00000
'R383 '     0.00000
'R384 '     0.00000
'R385 '     0.00000
'R386 '     0.00000
'R387 '     0.00000
'R388 '     0.00000
'R389 '   954.69229
'R390 '     0.00000
'R391 '   164.13627
'R392 '   173.98489
'R393 '   173.98489
'R394 '    37.98718
'R395 '     0.00000
'R396 '     0.00000
'R397 '     0.00000
'R398 '     0.00000
'R399 '     0.00000
'R400 '   992.92363
'R401 '   -1.000E+3
'R402 '     0.00000
'R403 '     0.00000
'R404 '     0.00000
'R405 '     0.00000
'R406 '     0.00000
'R407 '     0.00000
'R408 '     0.00000
'R409 '     0.00000
'R410 '     0.00000
'R411 '     0.00000
'R412 '     0.00000
'R413 '     0.00000
'R414 '     0.00000
'R415 '     0.00000
'R416 '     0.00000
'R417 '     0.00000
'R418 '     0.00000
'R419 '     0.00000
'R420 '     0.00000
'R421 '   1.0000E+3
'R422 '     0.00000
'R423 '     0.00000
'R424 '     0.00000
'R425 '     0.00000
'R426 '     0.00000
'R427 '     0.00000
'R428 '     0.00000
'R429 '     0.00000
'R430 '     0.00000
'R431 '     0.00000
'R432 '     0.00000
'R433 '     0.00000
'R434 '     0.00000
'R435 '     0.00000
'R436 '     0.00000
'R437 '     0.00000
'R438 '     0.00000
'R439 '     0.00000
'R440 '     0.00000
'R441 '     0.00000
'R442 '     0.00000
'R443 '     0.00000
'R444 '     0.00000
'R445 '     0.00000
'R446 '     0.00000
'R447 '     0.00000
'R448 '     0.00000
'R449 '     0.00000
'R450 '   286.63120
'R451 '     0.00000
'R452 '   1.0000E+3
'R453 '     0.00000
'R454 '     0.00000
'R455 '     0.00000
'R456 '     0.00000
'R457 '     0.00000
'R458 '     0.00000
'R459 '     0.00000
'R460 '     0.00000
'R461 '     0.00000
'R462 '     0.00000
'R463 '     0.00000
'R464 '     0.00000
'R465 '     0.00000
'R466 '     0.00000
'R467 '   -2.866E+2
'R468 '     0.00000
'R469 '   286.63120
'R470 '     0.00000
'R471 '     0.00000
'R472 '     0.00000
'R473 '   -9.318E+2
'R474 '   931.83262
'R475 '     0.00000
'R476 '     0.00000
'R477 '     0.00000
'R478 '     0.00000
'R479 '     0.00000
'R480 '     0.00000
'R481 '   354.77588
'R482 '   354.77588
'R483 '   354.77588
'R484 '   972.06669
'R485 '   1.0000E+3
'R486 '     0.00000
'R487 '     0.00000
'R488 '     0.00000
'R489 '     0.00000
'R490 '     0.00000
'R491 '     0.00000
'R492 '     0.00000
'R493 '     0.00000
'R494 '     0.00000
'R495 '     0.00000
'R496 '     0.00000
'R497 '     0.00000
'R498 '     0.00000
'R499 '     0.00000
'R500 '     0.00000
'R501 '     0.00000
'R502 '     0.00000
'R503 '     0.00000
'R504 '     0.00000
'R505 '     0.00000
'R506 '     0.00000
'R507 '     0.00000
'R508 '     0.00000
'R509 '     0.00000
'R510 '     0.00000
'R511 '     0.00000
'R512 '     0.00000
'R513 '     0.00000
'R514 '     0.00000
'R515 '     0.00000
'R516 '     0.00000
'R517 '     0.00000
'R518 '     0.00000
'R519 '     0.00000
'R520 '     0.00000
'R521 '     0.00000
'R522 '     0.00000
'R523 '     0.00000
'R524 '     0.00000
'R525 '     0.00000
'R526 '     0.00000
'R527 '     0.00000
'R528 '     0.00000
'R529 '     0.00000
'R530 '   253.69413
'R531 '   335.69863
'R532 '     0.00000
'R533 '   155.91498
'R534 '     0.00000
'R535 '     0.00000
'R536 '    81.34177
'R537 '     0.00000
'R538 '     0.00000
'R539 '     0.00000
'R540 '     0.00000
'R541 '     0.00000
'R542 '     0.00000
'R543 '     0.00000
'R544 '   -9.483E+2
'R545 '     0.00000
'R546 '     0.28325
'R547 '     0.00000
'R548 '    53.31447
'R549 '     0.00000
'R550 '     0.00000
'R551 '     0.00000
'R552 '     0.00000
'R553 '     0.00000
'R554 '     0.00000
'R555 '     0.00000
'R556 '     0.00000
'R557 '     0.00000
'R558 '     0.00000
'R559 '     0.00000
'R560 '     0.00000
'R561 '     0.00000
'R562 '     0.00000
'R563 '     0.00000
'R564 '     0.00000
'R565 '     0.00000
'R566 '     0.00000
'R567 '     0.00000
'R568 '     0.00000
'R569 '     0.00000
'R570 '     0.00000
'R571 '     0.00000
'R572 '    52.82403
'R573 '   157.92996
'R574 '    52.82403
'R575 '   157.92996
'R576 '    52.82403
'R577 '   157.92996
'R578 '    37.98718
'R579 '     0.00000
'R580 '     0.00000
'R581 '     0.00000
'R582 '     0.06767
'R583 '     0.00000
'R584 '     0.00000
'R585 '   -3.666E+2
'R586 '   -9.905E+2
'R587 '   -1.631E+2
'R588 '   -1.000E+3
'R589 '   1.0000E+3
'R590 '     0.00000
'R591 '     0.00000
'R592 '     0.00000
'R593 '   -1.000E+3
'R594 '   1.0000E+3
'R595 '     0.00000
'R596 '     0.00000
'R597 '     0.00000
'R598 '     0.00000
'R599 '     0.00000
'R600 '   -3.310E+2
'R601 '   -3.681E+2
'R602 '   -1.000E+3
'R603 '   -1.669E+2
'R604 '     0.00000
'R605 '   -4.677E+2
'R606 '   746.30587
'R607 '     0.00000
'R608 '     1.36307
'R609 '     0.00000
'R610 '     0.00000
'R611 '   664.30137
'R612 '   -87.52775
'R613 '     0.00000
'R614 '     0.00000
'R615 '     0.00000
'R616 '     2.03011
'R617 '     0.00000
'R618 '     0.00000
'R619 '     0.00000
'R620 '     0.00000
'R621 '     0.00000
'R622 '     0.00000
'R623 '     0.00000
'R624 '     0.00000
'R625 '     0.00000
'R626 '     0.00000
'R627 '     0.00000
'R628 '     0.00000
'R629 '     0.00000
'R630 '     0.00000
'R631 '    -1.35340
'R632 '     0.00000
'R633 '     0.00000
'R634 '     0.00000
'R635 '   1.0000E+3
'R636 '   164.13627
'R637 '     0.00000
'R638 '     0.00000
'R639 '     0.00000
'R640 '     0.00000
'R641 '     0.00000
'R642 '     0.00000
'R643 '   335.69863
'R644 '   252.34072
'R645 '     0.00000
'R646 '     0.00000
'R647 '     0.66704
'R648 '     0.00000
'R649 '   -5.005E+2
'R650 '     0.00000
'R651 '     0.66704
'R652 '     0.00000
'R653 '     0.00000
'R654 '     0.00000
'R655 '     0.00000
'R656 '     0.00000
'R657 '     0.00000
'R658 '     0.00000
'R659 '     0.00000
'R660 '    -0.59936
'R661 '     0.66704
'R662 '     0.00000
'R663 '     0.00000
'R664 '     0.59936
'R665 '     0.00000
'R666 '     0.00000
'R667 '     0.00000
'R668 '     0.00000
'R669 '     0.00000
'R670 '     0.00000
'R671 '     0.59936
'R672 '     0.00000
'R673 '     0.66704
'R674 '     0.00000
'R675 '     0.00000
'R676 '     0.00000
'R677 '     0.00000
'R678 '     0.00000
'R679 '     0.00000
'R680 '     0.00000
'R681 '     0.00000
'R682 '     0.00000
'R683 '     0.00000
'R684 '     0.00000
'R685 '     0.00000
'R686 '     0.00000
'R687 '     0.00000
'R688 '     0.00000
'R689 '     0.00000
'R690 '     0.00000
'R691 '     0.00000
'R692 '     0.00000
'R693 '     0.00000
'R694 '     0.00000
'R695 '     0.00000
'R696 '     0.00000
'R697 '     0.00000
'R698 '     0.00000
'R699 '     0.00000
'R700 '     0.00000
'R701 '     0.00000
'R702 '     0.00000
'R703 '     0.00000
'R704 '     0.28325
'R705 '     0.00000
'R706 '     0.00000
'R707 '     0.00000
'R708 '     0.00000
'R709 '     0.00000
'R710 '     0.00000
'R711 '     0.00000
'R712 '     0.00000
'R713 '     0.00000
'R714 '     0.00000
'R715 '     0.00000
'R716 '     0.00000
'R717 '     0.00000
'R718 '     0.00000
'R719 '     0.00000
'R720 '     0.00000
'R721 '     0.00000
'R722 '     0.00000
'R723 '     0.00000
'R724 '     0.00000
'R725 '     0.00000
'R726 '    -9.47870
'R727 '   835.86373
'R728 '   -3.048E+2
'R729 '   -1.000E+3
'R730 '   1.0000E+3
'R731 '     0.00000
'R732 '     0.00000
'R733 '     0.00000
'R734 '   1.0000E+3
'R735 '     0.00000
'R736 '     0.00000
'R737 '     0.00000
'R738 '     0.00000
'R739 '     0.00000
'R740 '     0.00000
'R741 '     0.00000
'R742 '     0.00000
'R743 '     0.00000
'R744 '     0.00000
'R745 '     0.59936
'R746 '     0.00000
'R747 '     0.00000
'R748 '     0.00000
'R749 '     0.00000
'R750 '     0.00000
'R751 '     0.00000
'R752 '     0.00000
'R753 '     0.00000
'R754 '     0.00000
'R755 '     0.00000
'R756 '     0.00000
'R757 '     0.00000
'R758 '     0.00000
'R759 '     0.00000
'R760 '     0.00000
'R761 '     0.00000
'R762 '     0.00000
'R763 '     0.00000
'R764 '     0.00000
'R765 '    29.00152
'R766 '     0.00000
'R767 '     0.00000
'R768 '     0.00000
'R769 '     0.00000
'R770 '     0.00000
'R771 '     0.00000
'R772 '     0.00000
'R773 '     0.00000
'R774 '     0.00000
'R775 '     0.00000
'R776 '     0.00000
'R777 '     5.22027
'R778 '     0.00000
'R779 '   1.0000E+3
'R780 '   164.13627
'R781 '   164.13627
'R782 '     0.00000
'R783 '     0.00000
'R784 '   1.0000E+3
'R785 '     0.00000
'R786 '   335.98188
'R787 '     0.00000
'R788 '     0.00000
'R789 '     0.00000
'R790 '     0.00000
'R791 '     0.00000
'R792 '     0.00000
'R793 '     0.00000
'R794 '     0.00000
'R795 '     0.00000
'R796 '    -1.35340
'R797 '     0.00000
'R798 '    -0.67670
'R799 '     0.00000
'R800 '     0.00000
'R801 '     0.00000
'R802 '   366.63602
'R803 '   164.45940
'R804 '   990.52130
'R805 '     0.00000
'R806 '     0.00000
'R807 '     0.00000
'R808 '     0.00000
'R809 '     0.00000
'R810 '     0.00000
'R811 '     0.00000
'R812 '     0.00000
'R813 '     0.00000
'R814 '     0.00000
'R815 '     0.00000
'R816 '     0.00000
'R817 '     0.00000
'R818 '     0.00000
'R819 '     0.00000
'R820 '     0.00000
'R821 '     0.00000
'R822 '     0.00000
'R823 '     0.00000
'R824 '     0.00000
'R825 '     0.00000
'R826 '     0.00000
'R827 '   598.32967
'R828 '     0.00000
'R829 '     0.00000
'R830 '     0.00000
'R831 '     0.00000
'R832 '     0.00000
'R833 '     0.00000
'R834 '     0.00000
'R835 '     0.00000
'R836 '     0.00000
'R837 '     0.00000
'R838 '    -0.67670
'R839 '     0.00000
'R840 '    -0.67670
'R841 '     0.00000
'R842 '     1.36307
'R843 '    -1.36307
'R844 '   -1.762E+2
'R845 '   -1.762E+2
'R846 '   -2.289E+2
'R847 '   -2.289E+2
'R848 '     0.00000
'R849 '     0.00000
'R850 '     1.36307
'R851 '     0.00000
'R852 '     0.00000
'R853 '    64.79358
'R854 '   186.57647
'R855 '     0.00000
'R856 '     0.00000
'R857 '     0.00000
'R858 '   425.92373
'R859 '     0.00000
'R860 '   542.45357
'R861 '     0.00000
'R862 '   499.13386
'R863 '   173.98489
'R864 '     0.00000
'R865 '     0.00000
'R866 '     0.00000
'R867 '     0.00000
'R868 '     0.00000
'R869 '     0.00000
'R870 '     0.00000
'R871 '     0.00000
'R872 '     0.00000
'R873 '     0.00000
'R874 '     0.00000
'R875 '     0.00000
'R876 '   373.15294
'R877 '     0.00000
'R878 '     0.00000
'R879 '     0.00000
'R880 '     0.00000
'R881 '     0.00000
'R882 '     0.00000
'R883 '     0.00000
'R884 '     0.00000
'R885 '     0.00000
'R886 '     0.00000
'R887 '    71.53709
'R888 '     0.00000
'R889 '     0.00000
'R890 '     0.00000
'R891 '     0.00000
'R892 '     0.00000
'R893 '     0.00000
'R894 '     0.00000
'R895 '     0.00000
'R896 '     0.00000
'R897 '     0.00000
'R898 '     0.00000
'R899 '     0.00000
'R900 '     0.00000
'R901 '     0.00000
'R902 '     0.00000
'R903 '     0.00000
'R904 '     0.00000
'R905 '     0.00000
'R906 '     0.00000
'R907 '     0.00000
'R908 '     0.00000
'R909 '     0.00000
'R910 '     0.00000
'R911 '     0.00000
'R912 '     0.00000
'R913 '     0.00000
'R914 '     0.00000
'R915 '     0.00000
'R916 '     0.00000
'R917 '     0.00000
'R918 '     0.00000
'R919 '     0.00000
'R920 '     0.00000
'R921 '     0.00000
'R922 '     0.00000
'R923 '     0.00000
'R924 '     0.00000
'R925 '     0.66704
'R926 '   164.13627
'R927 '     0.00000
'R928 '     0.00000
'R929 '     0.00000
'R930 '     0.00000
'R931 '     0.00000
'R932 '     0.00000
'R933 '     0.00000
'R934 '     0.00000
'R935 '     0.00000
'R936 '     0.00000
'R937 '     0.00000
'R938 '     0.00000
'R939 '     0.00000
'R940 '     0.00000
'R941 '     0.66704
'R942 '     0.66704
'R943 '     0.00000
'R944 '     0.66704
'R945 '     0.00000
'R946 '     0.00000
'R947 '     0.00000
'R948 '     0.00000
'R949 '     0.00000
'R950 '     0.00000
'R951 '     0.00000
'R952 '     0.00000
'R953 '     0.00000
'R954 '     0.00000
'R955 '     0.00000
'R956 '     0.00000
'R957 '     0.66704
'R958 '     0.00000
'R959 '     0.66704
'R960 '     0.66704
'R961 '     0.66704
'R962 '     0.00000
'R963 '     0.00000
'R964 '     0.00000
'R965 '   270.90506
'R966 '   252.34072
'R967 '   173.98489
'R968 '   173.98489
'R969 '     0.00000
'R970 '     0.00000
'R971 '     0.00000
'R972 '     0.00000
'R973 '     0.00000
'R974 '     0.00000
'R975 '     0.00000
'R976 '     0.00000
'R977 '     0.00000
'R978 '     0.00000
'R979 '   -2.866E+2
'R980 '     0.00000
'R981 '     0.00000
'R982 '     0.00000
'R983 '   -2.623E+2
'R984 '     0.00000
'R985 '   253.69413
'R986 '   173.98489
'R987 '     0.00000
'R988 '     0.00000
'R989 '     0.00000
'R990 '     0.00000
'R991 '     0.00000
'R992 '     0.00000
'R993 '     0.00000
'R994 '     0.00000
'R995 '     1.36307
'R996 '     1.36307
'R997 '     0.00000
'R998 '     0.00000
'R999 '   -1.000E+3
'R1000'     0.00000
'R1001'   230.50902
'R1002'     0.00000
'R1003'     0.00000
'R1004'     0.00000
'R1005'     0.00000
'R1006'     0.00000
'R1007'     0.00000
'R1008'     0.00000
'R1009'     0.00000
'R1010'     0.00000
'R1011'     0.00000
'R1012'     0.00000
'R1013'     0.00000
'R1014'     0.00000
'R1015'     0.00000
'R1016'     0.00000
'R1017'     0.00000
'R1018'     0.00000
'R1019'     0.00000
'R1020'     0.00000
'R1021'     0.00000
'R1022'     0.00000
'R1023'     0.00000
'R1024'     0.00000
'R1025'     0.00000
'R1026'     0.00000
'R1027'     0.00000
'R1028'     0.00000
'R1029'     0.00000
'R1030'     0.00000
'R1031'     0.00000
'R1032'     0.00000
'R1033'     0.00000
'R1034'     0.00000
'R1035'     0.00000
'R1036'     0.00000
'R1037'     0.00000
'R1038'     0.00000
'R1039'     0.00000
'R1040'     0.00000
'R1041'     0.00000
'R1042'     0.00000
'R1043'     0.00000
'R1044'     0.00000
'R1045'     0.00000
'R1046'     0.00000
'R1047'     0.00000
'R1048'     0.00000
'R1049'     0.00000
'R1050'     0.00000
'R1051'     0.00000
'R1052'     0.00000
'R1053'     0.00000
'R1054'     0.00000
'R1055'     0.00000
'R1056'     0.00000
'R1057'     0.00000
'R1058'     0.00000
'R1059'     0.00000
'R1060'     0.00000
'R1061'     0.00000
'R1062'     0.00000
'R1063'     0.00000
'R1064'     0.00000
'R1065'     0.00000
'R1066'     0.00000
'R1067'     0.00000
'R1068'     0.00000
'R1069'     0.00000
'R1070'     0.00000
'R1071'     0.00000
'R1072'     0.00000
'R1073'     0.00000
'R1074'     0.00000
'R1075'     0.00000
'R1076'     0.00000
'R1077'     0.00000
'R1078'     0.00000
'R1079'     0.00000
'R1080'     0.00000
'R1081'     0.00000
'R1082'     0.00000
'R1083'     0.00000
'R1084'     0.00000
'R1085'     0.00000
'R1086'     0.00000
'R1087'     0.00000
'R1088'     0.00000
'R1089'     0.00000
'R1090'     0.00000
'R1091'     0.00000
'R1092'     0.00000
'R1093'     0.00000
'R1094'     0.00000
'R1095'     0.00000
'R1096'     0.00000
'R1097'     0.00000
'R1098'     0.00000
'R1099'     0.00000
'R1100'     0.00000
'R1101'     0.00000
'R1102'     0.00000
'R1103'     0.00000
'R1104'     0.00000
'R1105'     0.00000
'R1106'     0.00000
'R1107'     0.00000
'R1108'     0.00000
'R1109'     0.00000
'R1110'     0.00000
'R1111'     0.00000
'R1112'     0.00000
'R1113'     0.00000
'R1114'     0.00000
'R1115'     0.00000
'R1116'     0.00000
'R1117'     0.00000
'R1118'     0.00000
'R1119'     0.00000
'R1120'     0.00000
'R1121'     0.00000
'R1122'     0.00000
'R1123'     0.00000
'R1124'     0.00000
'R1125'     0.00000
'R1126'     0.00000
'R1127'     0.00000
'R1128'     0.00000
'R1129'     0.00000
'R1130'     0.00000
'R1131'     0.00000
'R1132'     0.00000
'R1133'     0.00000
'R1134'     0.00000
'R1135'     0.00000
'R1136'     0.00000
'R1137'     0.00000
'R1138'     0.00000
'R1139'     0.00000
'R1140'     0.00000
'R1141'     0.00000
'R1142'     0.00000
'R1143'     0.00000
'R1144'     0.00000
'R1145'     0.00000
'R1146'     0.00000
'R1147'     0.00000
'R1148'     0.00000
'R1149'     0.00000
'R1150'     0.00000
'R1151'     0.00000
'R1152'     0.00000
'R1153'     0.00000
'R1154'     0.00000
'R1155'     0.00000
'R1156'     0.00000
'R1157'     0.00000
'R1158'     0.00000
'R1159'     0.00000
'R1160'     0.00000
'R1161'     0.00000
'R1162'     0.00000
'R1163'     0.00000
'R1164'     0.00000
'R1165'     0.00000
'R1166'     0.00000
'R1167'     0.00000
'R1168'     0.00000
'R1169'     0.00000
'R1170'     0.00000
'R1171'     0.00000
'R1172'     0.00000
'R1173'     0.00000
'R1174'     0.00000
'R1175'     0.00000
'R1176'     0.00000
'R1177'     0.00000
'R1178'     0.00000
'R1179'     0.00000
'R1180'     0.00000
'R1181'     0.00000
'R1182'     0.00000
'R1183'     0.00000
'R1184'     0.00000
'R1185'     0.00000
'R1186'     0.00000
'R1187'     0.00000
'R1188'     0.00000
'R1189'     0.00000
'R1190'     0.00000
'R1191'   -1.488E+2
'R1192'   148.75695
'R1193'     0.00000
'R1194'     0.00000
'R1195'     0.00000
'R1196'     0.00000
'R1197'     0.00000
'R1198'     0.00000
'R1199'     0.00000
'R1200'     0.00000
'R1201'     0.00000
'R1202'     0.00000
'R1203'     0.00000
'R1204'     0.00000
'R1205'     0.00000
'R1206'     0.00000
'R1207'     0.00000
'R1208'     0.00000
'R1209'     0.00000
'R1210'     0.00000
'R1211'     0.00000
'R1212'     0.00000
'R1213'     0.00000
'R1214'     0.00000
'R1215'     0.00000
'R1216'     0.00000
'R1217'     0.00000
'R1218'     0.00000
'R1219'     0.00000
'R1220'     0.00000
'R1221'     0.00000
'R1222'     0.00000
'R1223'     0.00000
'R1224'     0.00000
'R1225'     0.00000
'R1226'     0.00000
'R1227'     0.00000
'R1228'     0.00000
'R1229'     0.00000
'R1230'     0.00000
'R1231'     0.00000
'R1232'     0.00000
'R1233'     0.00000
'R1234'     0.00000
'R1235'     0.00000
'R1236'     0.00000
'R1237'     0.00000
'R1238'     0.00000
'R1239'     0.00000
'R1240'     0.00000
'R1241'     0.00000
'R1242'     0.00000
'R1243'     0.00000
'R1244'     0.00000
